Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.6666228771209717	0	9.305555555555555	0.6866226163504597	11.0	8.0	9.305555555555555	0.6866226163504597	1005	1005
1.1418566703796387	1	9.220183486238533	0.7463402840151465	11.0	8.0	9.220183486238533	0.7463402840151465	1005	2010
1.5875070095062256	2	9.373831775700934	0.7172554711906503	11.0	8.0	9.373831775700934	0.7172554711906503	1003	3013
1.9728081226348877	3	9.383177570093459	0.7930169508634178	11.0	8.0	9.383177570093459	0.7930169508634178	1004	4017
2.3652961254119873	4	9.314814814814815	0.7893756105906338	11.0	8.0	9.314814814814815	0.7893756105906338	1006	5023
2.7929811477661133	5	9.238532110091743	0.7769510223757845	11.0	8.0	9.238532110091743	0.7769510223757845	1007	6030
3.2157554626464844	6	9.324074074074074	0.7048601608580835	11.0	8.0	9.324074074074074	0.7048601608580835	1007	7037
3.62746000289917	7	9.342592592592593	0.8406571177208696	11.0	8.0	9.342592592592593	0.8406571177208696	1009	8046
4.022866725921631	8	9.383177570093459	0.7568362557393589	11.0	8.0	9.383177570093459	0.7568362557393589	1004	9050
4.417620897293091	9	9.355140186915888	0.7764324891799483	11.0	8.0	9.355140186915888	0.7764324891799483	1001	10051
4.785260438919067	10	9.355140186915888	0.8455749185994409	11.0	8.0	9.355140186915888	0.8455749185994409	1001	11052
5.169728994369507	11	9.26605504587156	0.852865669481989	11.0	8.0	9.26605504587156	0.852865669481989	1010	12062
5.573078155517578	12	9.383177570093459	0.6923461374748462	11.0	8.0	9.383177570093459	0.6923461374748462	1004	13066
5.950353622436523	13	9.145454545454545	0.7726737949409372	11.0	8.0	9.145454545454545	0.7726737949409372	1006	14072
6.339143753051758	14	9.401869158878505	0.7470792109050969	11.0	8.0	9.401869158878505	0.7470792109050969	1006	15078
6.75954270362854	15	9.296296296296296	0.6839327893562738	11.0	8.0	9.296296296296296	0.6839327893562738	1004	16082
7.162344694137573	16	9.452830188679245	0.7285560217474651	11.0	8.0	9.452830188679245	0.7285560217474651	1002	17084
7.543318748474121	17	9.42056074766355	0.7616679088152968	11.0	8.0	9.42056074766355	0.7616679088152968	1008	18092
7.974756956100464	18	9.324074074074074	0.7306605801614867	11.0	8.0	9.324074074074074	0.7306605801614867	1007	19099
8.40394902229309	19	9.355140186915888	0.6870271382986581	11.0	8.0	9.355140186915888	0.6870271382986581	1001	20100
8.833903074264526	20	9.296296296296296	0.7965115988002431	11.0	8.0	9.296296296296296	0.7965115988002431	1004	21104
9.284197807312012	21	9.471698113207546	0.7164844356999065	11.0	8.0	9.471698113207546	0.7164844356999065	1004	22108
9.685016393661499	22	9.36448598130841	0.8247630457162693	11.0	8.0	9.36448598130841	0.8247630457162693	1002	23110
10.097788095474243	23	9.305555555555555	0.7510281019219874	11.0	8.0	9.305555555555555	0.7510281019219874	1005	24115
10.601361751556396	24	9.287037037037036	0.7334712739701323	11.0	8.0	9.287037037037036	0.7334712739701323	1003	25118
11.096809387207031	25	9.305555555555555	0.7752936520529368	11.0	8.0	9.305555555555555	0.7752936520529368	1005	26123
