Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.6020305156707764	0	9.333333333333334	0.769800358919501	11.0	8.0	9.333333333333334	0.769800358919501	1008	1008
1.030531406402588	1	9.401869158878505	0.7837104782518366	11.0	8.0	9.401869158878505	0.7837104782518366	1006	2014
1.4130792617797852	2	9.20183486238532	0.7755414387305709	11.0	8.0	9.20183486238532	0.7755414387305709	1003	3017
1.748889684677124	3	9.238532110091743	0.7529645698599337	11.0	8.0	9.238532110091743	0.7529645698599337	1007	4024
2.126331090927124	4	9.443396226415095	0.7278838373947295	11.0	8.0	9.443396226415095	0.7278838373947295	1001	5025
2.519253969192505	5	9.324074074074074	0.7432250008714985	11.0	8.0	9.324074074074074	0.7432250008714985	1007	6032
2.880664348602295	6	9.333333333333334	0.7576767609436588	11.0	8.0	9.333333333333334	0.7576767609436588	1008	7040
3.298753023147583	7	9.333333333333334	0.73282810879294	11.0	8.0	9.333333333333334	0.73282810879294	1008	8048
3.6962616443634033	8	9.401869158878505	0.7955461661693614	11.0	8.0	9.401869158878505	0.7955461661693614	1006	9054
4.103657245635986	9	9.429906542056075	0.7985050229268721	11.0	8.0	9.429906542056075	0.7985050229268721	1009	10063
4.485380411148071	10	9.333333333333334	0.7071067811865476	11.0	8.0	9.333333333333334	0.7071067811865476	1008	11071
4.861111164093018	11	9.324074074074074	0.7797044039095805	11.0	8.0	9.324074074074074	0.7797044039095805	1007	12078
5.2222795486450195	12	9.392523364485982	0.6663754568215285	11.0	8.0	9.392523364485982	0.6663754568215285	1005	13083
5.600343465805054	13	9.305555555555555	0.7385964333504628	11.0	8.0	9.305555555555555	0.7385964333504628	1005	14088
5.970958232879639	14	9.324074074074074	0.7914906670293168	11.0	8.0	9.324074074074074	0.7914906670293168	1007	15095
6.34956955909729	15	9.333333333333334	0.8277591347639633	11.0	8.0	9.333333333333334	0.8277591347639633	1008	16103
6.710205554962158	16	9.305555555555555	0.7259519080762211	11.0	8.0	9.305555555555555	0.7259519080762211	1005	17108
7.107663869857788	17	9.355140186915888	0.7266918570577103	11.0	8.0	9.355140186915888	0.7266918570577103	1001	18109
7.5029377937316895	18	9.211009174311927	0.8022147610531808	11.0	8.0	9.211009174311927	0.8022147610531808	1004	19113
