Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.0874075889587402	0	15.348484848484848	5.7695449750796985	34.0	8.0	15.348484848484848	5.7695449750796985	1013	1013
1.636765480041504	1	27.054054054054053	17.491227061163727	79.0	10.0	27.054054054054053	17.491227061163727	1001	2014
2.0402376651763916	2	51.95	28.070402562129384	142.0	15.0	51.95	28.070402562129384	1039	3053
2.48234486579895	3	63.0	48.108944991916985	200.0	13.0	63.0	48.108944991916985	1071	4124
2.9215996265411377	4	70.8	29.50751316755333	142.0	24.0	70.8	29.50751316755333	1062	5186
3.343364715576172	5	80.6923076923077	46.95396209280978	200.0	36.0	80.6923076923077	46.95396209280978	1049	6235
3.773634195327759	6	94.72727272727273	45.93293710121095	200.0	40.0	94.72727272727273	45.93293710121095	1042	7277
4.21539306640625	7	110.5	37.921629711814866	167.0	43.0	110.5	37.921629711814866	1105	8382
4.705547571182251	8	169.14285714285714	49.374454272365156	200.0	53.0	169.14285714285714	49.374454272365156	1184	9566
5.140952825546265	9	175.33333333333334	23.221158933658376	200.0	135.0	175.33333333333334	23.221158933658376	1052	10618
5.555927753448486	10	174.33333333333334	38.32173737652764	200.0	92.0	174.33333333333334	38.32173737652764	1046	11664
6.0295751094818115	11	188.83333333333334	17.131030973710317	200.0	155.0	188.83333333333334	17.131030973710317	1133	12797
6.48644495010376	12	184.5	34.659053651246744	200.0	107.0	184.5	34.659053651246744	1107	13904
6.9754319190979	13	200.0	0.0	200.0	200.0	200.0	0.0	1200	15104
7.4596827030181885	14	200.0	0.0	200.0	200.0	200.0	0.0	1200	16304
7.959492206573486	15	200.0	0.0	200.0	200.0	200.0	0.0	1200	17504
8.473893404006958	16	200.0	0.0	200.0	200.0	200.0	0.0	1200	18704
8.967006206512451	17	200.0	0.0	200.0	200.0	200.0	0.0	1200	19904
9.480680227279663	18	200.0	0.0	200.0	200.0	200.0	0.0	1200	21104
9.988683938980103	19	200.0	0.0	200.0	200.0	200.0	0.0	1200	22304
10.498151779174805	20	200.0	0.0	200.0	200.0	200.0	0.0	1200	23504
10.96115779876709	21	200.0	0.0	200.0	200.0	200.0	0.0	1200	24704
11.46519136428833	22	200.0	0.0	200.0	200.0	200.0	0.0	1200	25904
11.973097085952759	23	200.0	0.0	200.0	200.0	200.0	0.0	1200	27104
12.452882766723633	24	200.0	0.0	200.0	200.0	200.0	0.0	1200	28304
12.938438177108765	25	200.0	0.0	200.0	200.0	200.0	0.0	1200	29504
13.438524723052979	26	200.0	0.0	200.0	200.0	200.0	0.0	1200	30704
13.927345037460327	27	200.0	0.0	200.0	200.0	200.0	0.0	1200	31904
14.4530668258667	28	200.0	0.0	200.0	200.0	200.0	0.0	1200	33104
14.956419467926025	29	200.0	0.0	200.0	200.0	200.0	0.0	1200	34304
