Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.6469106674194336	0	9.443396226415095	0.6306658457871043	11.0	8.0	9.443396226415095	0.6306658457871043	1001	1001
1.0640225410461426	1	9.373831775700934	0.7428583906257068	11.0	8.0	9.373831775700934	0.7428583906257068	1003	2004
1.462752342224121	2	9.36448598130841	0.7155485885065783	11.0	8.0	9.36448598130841	0.7155485885065783	1002	3006
1.9645476341247559	3	9.296296296296296	0.7360965523833995	10.0	8.0	9.296296296296296	0.7360965523833995	1004	4010
2.3756906986236572	4	9.471698113207546	0.7164844356999065	11.0	8.0	9.471698113207546	0.7164844356999065	1004	5014
2.7880144119262695	5	9.314814814814815	0.7655565410590515	11.0	8.0	9.314814814814815	0.7655565410590515	1006	6020
3.1708641052246094	6	9.443396226415095	0.714805537340174	11.0	8.0	9.443396226415095	0.714805537340174	1001	7021
3.587275981903076	7	9.342592592592593	0.6406310117988854	11.0	8.0	9.342592592592593	0.6406310117988854	1009	8030
4.037073612213135	8	9.429906542056075	0.7502292426313824	11.0	8.0	9.429906542056075	0.7502292426313824	1009	9039
4.450894594192505	9	9.373831775700934	0.7301691583037238	11.0	8.0	9.373831775700934	0.7301691583037238	1003	10042
4.86465311050415	10	9.383177570093459	0.7057157805103874	11.0	8.0	9.383177570093459	0.7057157805103874	1004	11046
5.29378080368042	11	9.42056074766355	0.7738408054012879	11.0	8.0	9.42056074766355	0.7738408054012879	1008	12054
5.702225208282471	12	9.42056074766355	0.7367189598136956	11.0	8.0	9.42056074766355	0.7367189598136956	1008	13062
6.135828495025635	13	9.355140186915888	0.8001441044113642	11.0	8.0	9.355140186915888	0.8001441044113642	1001	14063
6.5827248096466064	14	9.256880733944953	0.8059830139668771	11.0	8.0	9.256880733944953	0.8059830139668771	1009	15072
7.007283687591553	15	9.439252336448599	0.8336113316253368	11.0	8.0	9.439252336448599	0.8336113316253368	1010	16082
7.357132911682129	16	9.333333333333334	0.6938886664887111	11.0	8.0	9.333333333333334	0.6938886664887111	1008	17090
7.717391729354858	17	9.20183486238532	0.8102532904887934	11.0	8.0	9.20183486238532	0.8102532904887934	1003	18093
8.353808164596558	18	9.305555555555555	0.7130832029440798	11.0	8.0	9.305555555555555	0.7130832029440798	1005	19098
8.965148687362671	19	9.439252336448599	0.7874906330071364	11.0	8.0	9.439252336448599	0.7874906330071364	1010	20108
9.603851795196533	20	9.392523364485982	0.7202934156260821	11.0	8.0	9.392523364485982	0.7202934156260821	1005	21113
9.954764604568481	21	9.20183486238532	0.8102532904887934	11.0	8.0	9.20183486238532	0.8102532904887934	1003	22116
10.319298505783081	22	9.373831775700934	0.7676078205002269	11.0	8.0	9.373831775700934	0.7676078205002269	1003	23119
10.725339889526367	23	9.314814814814815	0.689177557997348	11.0	8.0	9.314814814814815	0.689177557997348	1006	24125
11.105668783187866	24	9.355140186915888	0.6732864917505748	11.0	8.0	9.355140186915888	0.6732864917505748	1001	25126
11.500810384750366	25	9.314814814814815	0.7283689051591531	11.0	8.0	9.314814814814815	0.7283689051591531	1006	26132
11.899574995040894	26	9.42056074766355	0.7108949628312753	11.0	8.0	9.42056074766355	0.7108949628312753	1008	27140
12.311273336410522	27	9.333333333333334	0.7576767609436587	11.0	8.0	9.333333333333334	0.7576767609436587	1008	28148
12.718442440032959	28	9.324074074074074	0.7048601608580835	11.0	8.0	9.324074074074074	0.7048601608580835	1007	29155
13.115457773208618	29	9.247706422018348	0.7681260803278709	10.0	8.0	9.247706422018348	0.7681260803278709	1008	30163
13.505162954330444	30	9.333333333333334	0.6938886664887111	11.0	8.0	9.333333333333334	0.6938886664887111	1008	31171
13.878138780593872	31	9.314814814814815	0.7775572879710004	11.0	8.0	9.314814814814815	0.7775572879710004	1006	32177
14.296412944793701	32	9.439252336448599	0.7874906330071363	11.0	8.0	9.439252336448599	0.7874906330071363	1010	33187
14.684035539627075	33	9.383177570093459	0.7690856303342425	11.0	8.0	9.383177570093459	0.7690856303342425	1004	34191
15.06919264793396	34	9.268518518518519	0.7404513323527688	11.0	8.0	9.268518518518519	0.7404513323527688	1001	35192
15.442525386810303	35	9.333333333333334	0.769800358919501	11.0	8.0	9.333333333333334	0.769800358919501	1008	36200
15.857430934906006	36	9.373831775700934	0.7301691583037236	11.0	8.0	9.373831775700934	0.7301691583037236	1003	37203
16.316044569015503	37	9.5	0.6764223309525793	11.0	8.0	9.5	0.6764223309525793	1007	38210
16.759071350097656	38	9.277777777777779	0.8258927081843616	11.0	8.0	9.277777777777779	0.8258927081843616	1002	39212
17.181236267089844	39	9.355140186915888	0.8344491321700829	11.0	8.0	9.355140186915888	0.8344491321700829	1001	40213
17.60518503189087	40	9.392523364485982	0.8288829251828682	11.0	8.0	9.392523364485982	0.8288829251828682	1005	41218
18.017640113830566	41	9.333333333333334	0.74535599249993	11.0	8.0	9.333333333333334	0.74535599249993	1008	42226
18.43755054473877	42	9.314814814814815	0.7155436698652466	11.0	8.0	9.314814814814815	0.7155436698652466	1006	43232
18.861531496047974	43	9.411214953271028	0.6829467628577611	11.0	8.0	9.411214953271028	0.6829467628577611	1007	44239
19.282362461090088	44	9.373831775700934	0.7553344804178225	11.0	8.0	9.373831775700934	0.7553344804178225	1003	45242
19.68966817855835	45	9.342592592592593	0.7953806104631201	11.0	8.0	9.342592592592593	0.7953806104631201	1009	46251
20.10800004005432	46	9.314814814814815	0.7409721860645391	11.0	8.0	9.314814814814815	0.7409721860645391	1006	47257
20.538393020629883	47	9.324074074074074	0.7432250008714985	11.0	8.0	9.324074074074074	0.7432250008714985	1007	48264
21.012494325637817	48	9.211009174311927	0.7906958321620273	11.0	8.0	9.211009174311927	0.7906958321620273	1004	49268
21.47726535797119	49	9.36111111111111	0.7259519080762211	11.0	8.0	9.36111111111111	0.7259519080762211	1011	50279
