Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.5504567623138428	0	9.36448598130841	0.7660131445699504	11.0	8.0	9.36448598130841	0.7660131445699504	1002	1002
0.9510984420776367	1	9.443396226415095	0.7407312638661735	11.0	8.0	9.443396226415095	0.7407312638661735	1001	2003
1.3430721759796143	2	9.268518518518519	0.8345156222211411	11.0	8.0	9.268518518518519	0.8345156222211411	1001	3004
1.6966416835784912	3	9.355140186915888	0.7266918570577103	11.0	8.0	9.355140186915888	0.7266918570577103	1001	4005
2.0941765308380127	4	9.36448598130841	0.8580844060663947	11.0	8.0	9.36448598130841	0.8580844060663947	1002	5007
2.463505983352661	5	9.355140186915888	0.7764324891799484	11.0	8.0	9.355140186915888	0.7764324891799484	1001	6008
2.8330814838409424	6	9.355140186915888	0.7137152557770761	11.0	8.0	9.355140186915888	0.7137152557770761	1001	7009
3.2166426181793213	7	9.287037037037036	0.7823389187643952	11.0	8.0	9.287037037037036	0.7823389187643952	1003	8012
3.5955028533935547	8	9.462264150943396	0.7791447694323007	11.0	8.0	9.462264150943396	0.7791447694323007	1003	9015
4.011951446533203	9	9.373831775700934	0.7676078205002269	11.0	8.0	9.373831775700934	0.7676078205002269	1003	10018
4.406675338745117	10	9.342592592592593	0.7596543687395803	11.0	8.0	9.342592592592593	0.7596543687395803	1009	11027
4.824799299240112	11	9.355140186915888	0.8117402149760173	11.0	8.0	9.355140186915888	0.8117402149760173	1001	12028
5.213465452194214	12	9.439252336448599	0.7384951874818098	11.0	8.0	9.439252336448599	0.7384951874818098	1010	13038
5.656642436981201	13	9.324074074074074	0.7432250008714986	11.0	8.0	9.324074074074074	0.7432250008714986	1007	14045
6.059288024902344	14	9.411214953271028	0.7606351382944226	11.0	8.0	9.411214953271028	0.7606351382944226	1007	15052
6.471432447433472	15	9.411214953271028	0.7848241785127856	11.0	8.0	9.411214953271028	0.7848241785127856	1007	16059
6.90620231628418	16	9.342592592592593	0.7836528548931391	11.0	8.0	9.342592592592593	0.7836528548931391	1009	17068
7.312703609466553	17	9.411214953271028	0.7097883194784121	11.0	8.0	9.411214953271028	0.7097883194784121	1007	18075
7.727774381637573	18	9.305555555555555	0.8548156974127287	11.0	8.0	9.305555555555555	0.8548156974127287	1005	19080
8.170929431915283	19	9.373831775700934	0.7676078205002269	11.0	8.0	9.373831775700934	0.7676078205002269	1003	20083
8.56484055519104	20	9.247706422018348	0.7058856536393154	11.0	8.0	9.247706422018348	0.7058856536393154	1008	21091
8.9768648147583	21	9.305555555555555	0.7259519080762211	11.0	8.0	9.305555555555555	0.7259519080762211	1005	22096
9.444033861160278	22	9.333333333333334	0.7817359599705717	11.0	8.0	9.333333333333334	0.7817359599705717	1008	23104
9.967844247817993	23	9.471698113207546	0.6758299882480119	11.0	8.0	9.471698113207546	0.6758299882480119	1004	24108
10.383980751037598	24	9.36448598130841	0.688931495102135	11.0	8.0	9.36448598130841	0.688931495102135	1002	25110
